company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Zindabad Channel,DIGITAL MARKETING,Chandigarh,300000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Axis Communications,"Marketing Specialist (Channel Marketing), India SAARC",Bengaluru,450000.0,"SAP, English, Microsoft Office, Pardot, Organizational skills",4.1,Digital Marketing Specialist
Rightzone Resource Solutions Pvt Ltd,Digital Marketing Specialist,Nagercoil,300000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Reliazon LLC,Sales and Business Development Specialist for Digital Marketing company,Remote,408000.0,"Sales, Customer service, Upselling, Business development, Direct sales",,Digital Marketing Specialist
WEB WORKS,Digital Marketing Specialist,Rūpnagar,150000.0,"Social media marketing, Facebook Advertising, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
B2B IT Solutions,Digital Marketing Specialist,Chennai,450000.0,"Google AdWords, Facebook Advertising, English, Analysis skills, Digital marketing",,Digital Marketing Specialist
Userfacet,Digital Marketing Specialist,Bengaluru,0.0,"Email marketing, Google AdWords, Social media management, English, SEO",4.8,Digital Marketing Specialist
SensixTech Private Limited,Digital Marketing Specialist,India,450000.0,"Google AdWords, Facebook Advertising, Keyword research, Project management, Digital marketing",,Digital Marketing Specialist
iCloud Homes,Digital Marketing Specialist,Thiruvananthapuram,4800000.0,,4.3,Digital Marketing Specialist
The tekpack solutions,Digital Marketing Specialist,Salem,222000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Jarvis Business Solutions,Digital Marketing Specialist,India,900000.0,"Adobe Photoshop, Branding, CSS, Social media marketing, WordPress",,Digital Marketing Specialist
La Ultima solutions,Digital Marketing Specialist,Kolhāpur,120000.0,"Social media marketing, SEO",,Digital Marketing Specialist
Alisons infomatics,Digital Marketing Specialist,Cannanore,138000.0,"Social media marketing, Social media management, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
ProSync Infotech,Digital Marketing Specialist,Patel Nagar,390000.0,"Social media marketing, Digital marketing, SEO, SEO tools, LMS",,Digital Marketing Specialist
Product Dossier Solutions,Content Marketing Specialist,Pune,0.0,"Search engines, Writing skills, Content creation, Digital marketing, SEO",,Digital Marketing Specialist
Natraja Enterprises,Digital Marketing Specialist,Coimbatore,270000.0,"Branding, Social media marketing, Social media management, Content creation, Digital marketing",,Digital Marketing Specialist
ATOZDEBUG,Digital Marketing Specialist,India,120000.0,"WordPress, Digital marketing, SEO, Google Analytics",,Digital Marketing Specialist
vertex tech solutions,Digital Marketing Specialist,Vadodara,210000.0,"Analysis skills, Digital marketing, Communication skills, SEM",,Digital Marketing Specialist
Digital Puzzle,Digital Marketing Specialist,Calcutta,400000.0,"Bing Ads, Facebook Advertising, WordPress, Google Tag Manager, Magento",2.0,Digital Marketing Specialist
Zilogic systems,Digital Marketing Lead,Chennai,750000.0,"Email marketing, Social media marketing, Digital marketing",,Digital Marketing Specialist
Exzellenz Career Shapers Pvt. Ltd,Performance Marketing Specialist,Bengaluru,750000.0,"Facebook Advertising, Keyword research, Analysis skills, Google Search Console, SEO tools",,Digital Marketing Specialist
NareshiTechnologies,Digital Marketing Specialist,Hyderābād,240000.0,"Google AdWords, WordPress, Digital marketing, SEO, PPC Campaign Management",,Digital Marketing Specialist
IQMinds Technology,Digital Marketing Specialist,Okhla,400000.0,"Sales, Project management, Content creation, Digital marketing, SEO",,Digital Marketing Specialist
Hoora Technologies Pvt Ltd,Digital Marketing Specialist,India,180000.0,"Facebook Advertising, Analysis skills, Digital marketing, Google Ads, Communication skills",,Digital Marketing Specialist
Truevalue Marketing Services,Branding & Marketing Specialist,India,1000000.0,"Branding, Social media management, Project management, Hootsuite, SEO tools",,Digital Marketing Specialist
Cotech Innovations,SEO & Digital Marketing Specialist,Bengaluru,500000.0,"Search engines, Web development, XML, Linkbuilding, Analysis skills",,Digital Marketing Specialist
Chris Johnson Business IT Solutions,Digital Marketing Specialist,Cochin,180000.0,"Microsoft Powerpoint, Microsoft Word, Email marketing, Microsoft Excel, Keyword research",,Digital Marketing Specialist
Cosmos Group,Digital Marketing Specialist,Gāndhīnagar,360000.0,"Social media marketing, Social media management, Databases, Digital marketing, Content marketing",,Digital Marketing Specialist
Public Media Solution,Digital Marketing Specialist,India,0.0,"Google AdWords, CSS, Omniture, Analysis skills, Digital marketing",4.7,Digital Marketing Specialist
Cycorama Studio,Digital Marketing Specialist,Rajouri Garden,210000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Way We Design,Digital Marketing Specialist,Cochin,378000.0,"Social media marketing, Keyword research, Linkbuilding, Digital marketing, SEO",,Digital Marketing Specialist
Scriptguru Digital Solutions,Digital Marketing Specialist,India,240000.0,"Email marketing, WordPress, Keyword research, Analysis skills, Digital marketing",,Digital Marketing Specialist
Marrina Decisions,REMOTE (INDIA): Performance Marketing Specialist,India,0.0,"Facebook Advertising, Analysis skills, Digital marketing, SEO, Budgeting",4.3,Digital Marketing Specialist
Dr. Nisar's Global Scans and Diagnostic Centre,Digital Marketing Specialist,Malappuram,210000.0,Digital marketing,,Digital Marketing Specialist
Dreamwebby,Digital Marketing Specialist,Coimbatore,270000.0,"Analysis skills, Project management, Digital marketing, SEO, Content marketing",,Digital Marketing Specialist
Bigship,Digital Marketing Specialist,Delhi,0.0,"Facebook Advertising, Keyword research, Digital marketing, Google Ads, Affiliate marketing",3.5,Digital Marketing Specialist
Diverse Infotech Pvt Ltd,Digital Marketing Specialist,Gurgaon,120000.0,"Microsoft Powerpoint, Social media marketing, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
Webyne DataCenter Pvt Ltd,Digital Marketing Specialist,Noida,306000.0,"Bing Ads, Social media marketing, Social media management, Keyword research, Analysis skills",,Digital Marketing Specialist
Mastercard,"Associate Managing Consultant, Marketing Services-1",Gurgaon,650000.0,"Microsoft Powerpoint, Power BI, Social media management, English, Research",4.2,Digital Marketing Specialist
Brandsmashers Tech,Digital Marketing Specialist,India,270000.0,"Google AdWords, Social media management, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
Ambient Consultancy LLP,Digital Marketing & Sales Specialist,Mumbai,650000.0,"CRM software, Email marketing, Facebook Advertising, Salesforce, Lead generation",,Digital Marketing Specialist
Cresa Greentech Pvt Ltd,Digital Marketing Specialist,Pune,240000.0,"Email marketing, Microsoft Excel, Operations management, Social media marketing, Web development",,Digital Marketing Specialist
Etatechnology,Digital Marketing Specialist,Bengaluru,500000.0,"Email marketing, WordPress, Creative writing, Content creation, Digital marketing",4.1,Digital Marketing Specialist
Kcent Technologies,Digital Marketing Specialist,Bengaluru,162000.0,"Google AdWords, Facebook Advertising, English, Digital marketing, Territory management",,Digital Marketing Specialist
Naresh I Technologies,Digital Marketing Specialist,India,2592000.0,"Google AdWords, Telugu, WordPress, English, Digital marketing",3.7,Digital Marketing Specialist
Solid Performers Private Limited,Digital Marketing Specialist,Bengaluru,222000.0,"Social media marketing, Social media management, English, SEO, Affiliate marketing",,Digital Marketing Specialist
Metyis AG,Growth Marketing Specialist,Bengaluru,750000.0,"Analysis skills, Digital marketing, Communication skills, Performance marketing, Mobile marketing",3.5,Digital Marketing Specialist
Andrew's Group,Digital Marketing Specialist,India,210000.0,"Google AdWords, Analysis skills, Digital marketing, SEO, Google Analytics",,Digital Marketing Specialist
Manya Education Pvt Ltd,Digital Marketing Specialist,India,1800000.0,"Digital marketing, Google Ads",3.6,Digital Marketing Specialist
SWEC Education & Immigration Services,Digital Marketing Specialist,Ahmedabad,0.0,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Web analytics, Keyword research",,Digital Marketing Specialist
The Student Care,Digital Marketing Specialist,India,180000.0,"Graphic design, Project management, Content creation, Digital marketing, Google Ads",,Digital Marketing Specialist
Rushabh Sealink PVt LTD,Digital Marketing Specialist,India,360000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
WALEKAR HOMES,Digital Marketing Specialist,India,240000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Graphic design, Visual design",,Digital Marketing Specialist
DSK Propertie's & Developer's Pvt Ltd,Digital Marketing Specialist,Navi Mumbai,120000.0,"Adobe Photoshop, Social media marketing, Facebook Advertising, Social media management, Digital marketing",,Digital Marketing Specialist
Service Pluz,Digital Marketing Specialist,Erode,192000.0,"Email marketing, WordPress, Content management systems, Adobe Creative Suite, Graphic design",,Digital Marketing Specialist
Stanley Developers,Digital Marketing Specialist,India,186000.0,"Adobe Photoshop, Social media marketing, Facebook Advertising, Social media management, Digital marketing",,Digital Marketing Specialist
India IPO,Digital Marketing Specialist,Delhi,500000.0,"Email marketing, Web analytics, Social media marketing, Lead generation, Digital marketing",,Digital Marketing Specialist
ConvertCart,Email Marketing Specialist,Bengaluru,750000.0,"Email marketing, CSS, Data analysis skills, Analysis skills, Digital marketing",4.1,Digital Marketing Specialist
Quicsolv Technologies,Digital Marketer/ SEO Specialist,India,0.0,"Linkbuilding, SEO, Google Search Console, Google Analytics, Communication skills",4.1,Digital Marketing Specialist
Site Sign,Digital Marketing Specialist,Delhi,330000.0,"Social media marketing, Facebook Advertising, Digital marketing, Google Ads, Google Analytics",,Digital Marketing Specialist
Extrika spaces and developers,Digital Marketing Analyst,Hyderābād,300000.0,"Adobe Photoshop, Social media marketing, Social media management, Keyword research, Lead generation",,Digital Marketing Specialist
Omkar Process,Digital Marketing Specialist,Virār,60000.0,"Adobe Photoshop, Google AdWords, Facebook Advertising, Digital marketing, SEO",,Digital Marketing Specialist
ContactPoint 360,Content Marketing Specialist,Bengaluru,500000.0,"React, English, Research, Content marketing, Marketing automation",4.0,Digital Marketing Specialist
Shipmiles,Digital Marketing Specialist,India,246000.0,"Social media marketing, WordPress, Analysis skills, Content creation, Digital marketing",,Digital Marketing Specialist
DMEX sollution pvt ltd,Digital Marketing Specialist,Chennai,300000.0,"Social media marketing, Social media management, Keyword research, Linkbuilding, Digital marketing",,Digital Marketing Specialist
MKR Techsoft Private Limited,Senior Digital Marketing Specialist,Amritsar,300000.0,"Social media marketing, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
"Ather, Kuttukaran Cars Pvt Ltd",Digital Marketing Specialist,Thiruvananthapuram,216000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Oyalo Pizza - NAGA Limited Innovative Foods,Digital Marketing Specialist,Dindigul,420000.0,"Social media marketing, Facebook Advertising, Keyword research, SEO tools, Google Ads",,Digital Marketing Specialist
Shanti Infotech LLP,Digital Marketing Specialist,Noida,378000.0,"Email marketing, Google AdWords, Web analytics, Facebook Advertising, Google Ad Manager",,Digital Marketing Specialist
SRISHI INFRASTRUCTURE SOLUTIONS PVT LMT,Digital Marketing Specialist,India,0.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Parakeetr,Digital marketing,Remote,0.0,"Search engines, Google Docs, CSS, Keyword research, Microsoft Office",,Digital Marketing Specialist
Let's Jump Trampoline & Adventure PVT LTD,Digital Marketing Specialist,India,228000.0,"Lead generation, Analysis skills, Market research, Digital marketing, Communication skills",,Digital Marketing Specialist
Ucodice Technologies Private Limited,Digital Marketing Specialist,Noida,0.0,"Email marketing, Keyword research, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
Virtual softech,Digital Marketing Specialist,India,90000.0,"Social media marketing, Social media management, Lead generation, Digital marketing, SEO",,Digital Marketing Specialist
Conversehr Solutions,Digital Marketing Specialist,Hyderābād,2880000.0,"Adobe Photoshop, Google AdWords, Facebook Advertising, Digital marketing, SEM",4.5,Digital Marketing Specialist
ContactPoint360,Marketing Specialist,India,0.0,"Data entry, Communication skills, Marketing",4.0,Digital Marketing Specialist
Magic Infomedia,Digital Marketing Executive / SEO,Delhi,0.0,,,Digital Marketing Specialist
CoalMantra Pvt Ltd,Digital Marketing Specialist,Ludhiana,2520000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",4.3,Digital Marketing Specialist
link ideas technologies private limited,Digital Marketing Specialist,Bhilai,216000.0,"Web analytics, Social media marketing, Lead generation, Digital marketing, SEO",,Digital Marketing Specialist
Avis Worldwide Education Pvt Ltd,Digital Marketing Specialist,India,510000.0,"Adobe Photoshop, Sales, Graphic design, Digital marketing, Hootsuite",,Digital Marketing Specialist
Intelliworkz Business Solution Pvt. Ltd.,Digital Marketing Specialist,Ahmedabad,390000.0,"Social media marketing, Digital marketing, Google Ads, Communication skills",,Digital Marketing Specialist
BIZ BRAND BOOSTER,Digital Marketing Specialist,India,3600000.0,"Social media marketing, English, Business development, Digital marketing, Relationship management",4.0,Digital Marketing Specialist
Compucare,DIGITAL MARKETING SPECIALIST,Vadodara,4200000.0,"Lead generation, Digital marketing, SEM, Marketing",4.2,Digital Marketing Specialist
Akra Tech,AD CAMPAIGN MARKETING SPECIALIST,Chennai,4800000.0,"Social media marketing, Facebook Advertising, Analysis skills, Google Ads, Google Analytics",4.1,Digital Marketing Specialist
World E Mart,Digital Marketing Specialist,Cochin,4200000.0,"Keyword research, Market research, UX, UI",5.0,Digital Marketing Specialist
Digital Edge,Digital Marketing Specialist,Coimbatore,90000.0,"Social media marketing, Social media management, Keyword research, Digital marketing, SEO",,Digital Marketing Specialist
KR HUMAN RESOURCE SOLUTIONS PVT LTD,Digital Marketing Specialist,Greater Noida,288000.0,"Social media marketing, Facebook Advertising, Lead generation, Analysis skills, Digital marketing",,Digital Marketing Specialist
Winfomi Technologies LLP,Digital Marketing Specialist,Coimbatore,234000.0,"Email marketing, Social media management, Keyword research, Salesforce, Lead generation",,Digital Marketing Specialist
bictree,Digital Marketing Specialist,India,210000.0,"Adobe Photoshop, Facebook Advertising, Malayalam, English, Digital marketing",2.2,Digital Marketing Specialist
Nvron Life Science,Healthcare Digital Marketing Executive,Coimbatore,210000.0,Business management,,Digital Marketing Specialist
PassionMojo Pvt Ltd,Digital Marketing Specialist,Mumbai,4800000.0,"Microsoft Excel, Google AdWords, Pivot tables",4.5,Digital Marketing Specialist
bodymindhealth,Digital Marketing Specialist,India,210000.0,"Social media marketing, Analysis skills, Digital marketing, SEO, Database marketing",,Digital Marketing Specialist
Carrybell Commercial pvt ltd,Digital Marketing Specialist,India,138000.0,"Social media management, Graphic design, Content marketing, Communication skills",,Digital Marketing Specialist
Pinnacle Infotech,Digital Marketing and Advertising Specialist,Calcutta,450000.0,"Email marketing, Digital marketing, Content marketing, SEM",2.9,Digital Marketing Specialist
Redknot Enterprises,Digital Marketing Specialist,Bathinda,174000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Adhaan Solution Pvt. Ltd.,Digital Marketing Specialist,India,480000.0,"WordPress, English, Analysis skills, Digital marketing, Public relations",,Digital Marketing Specialist
Next Olive Technology's Private limited,Digital Marketing Specialist,Lucknow,360000.0,"Web analytics, Analysis skills, Project management, Digital marketing, Conversion optimization",,Digital Marketing Specialist
UROGULF GLOBAL SERVICES PVT. LTD,Digital Marketing Specialist,Cochin,90000.0,"CSS, Digital marketing, MailChimp, SEO tools, Google Analytics",,Digital Marketing Specialist
Zonopact India Pvt. Ltd.,Marketing Specialist with 3-4 Years of Experience,Remote,300000.0,"CRM software, Email marketing, Facebook Advertising, WordPress, English",,Digital Marketing Specialist
HBF Direct Limited,Digital Marketing Specialist,Noida,450000.0,"Email marketing, Branding, Facebook Advertising, Keyword research, Digital marketing",,Digital Marketing Specialist
Driptech,Marketing Communication Specialist,Pune,550000.0,"Leadership, SEM, Marketing",,Digital Marketing Specialist
SandV Capitals Private Limited,Digital Marketing Specialist,Hyderābād,2880000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",5.0,Digital Marketing Specialist
Oxygenites,Digital Marketing Specialist,Telangana,114000.0,"FTP, CSS, Keyword research, Lead generation, Digital marketing",,Digital Marketing Specialist
CodeToArt Technology,Digital Marketing Specialist,Pune,600000.0,"Adobe Photoshop, Analysis skills, Google Search Console, SEO tools",4.5,Digital Marketing Specialist
Visulon,Digital Media Specialist,Pune,400000.0,"MailChimp, Figma",3.4,Digital Marketing Specialist
Chemkart India pvt ltd,Digital Marketing Specialist,Mumbai,540000.0,"Email marketing, Google AdWords, CSS, Keyword research, Linkbuilding",,Digital Marketing Specialist
brilliko institute of multimedia,Digital Marketing Specialist,Fīrozpur,360000.0,"Digital marketing, Communication skills, Teaching experience",2.5,Digital Marketing Specialist
Gurukkals Ayurveda Hospital,Digital Marketing Specialist,Badagara,108000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Xpecto® IT Solutions Pvt Ltd,Digital Marketing Specialist,Noida,150000.0,"Google AdWords, Digital marketing, Content marketing, Google Ads, Communication skills",,Digital Marketing Specialist
ZOD FINISHING SCHOOL,Digital Marketing Specialist,Manjeri,210000.0,"Social media marketing, Keyword research, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
IATOCS PVT LTD,Digital Marketing Assistant,Pune,306000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
Luvcite Technology Pvt Ltd,Digital Marketing Specialist,India,240000.0,"Keyword research, Linkbuilding, Digital marketing, SEO, Communication skills",,Digital Marketing Specialist
Nextrow Digital,Email Marketing Specialist,India,600000.0,"CRM software, Email marketing, CSS, Lead generation, JavaScript",4.1,Digital Marketing Specialist
Rednirus Digital Media,Digital Marketing Specialist,Panchkula,294000.0,"Social media marketing, Social media management, Mobile applications, Digital marketing, SEO",,Digital Marketing Specialist
GINNY FOOD,Digital Marketing Specialist,Nashik,240000.0,"Social media marketing, Social media management, English, SEO, Relationship management",,Digital Marketing Specialist
MakersLoft Pvt Ltd,Digital Marketing Specialist,India,330000.0,"Email marketing, Social media marketing, Social media management, Keyword research, Analysis skills",,Digital Marketing Specialist
Wiseagle Technologies,Digital Marketing Specialist,India,222000.0,"Social media marketing, Facebook Advertising, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
TargetG,Performance Marketing Specialist,Bengaluru,600000.0,"Digital marketing, SEO, Google Search Console, SEO tools, Marketing",4.6,Digital Marketing Specialist
Webhosting Tech Labs,Digital Marketing Specialist,Delhi,0.0,"Search engines, Email marketing, Google AdWords, Social media management, English",5.0,Digital Marketing Specialist
TechSB India Pvt Ltd,Digital Marketing Specialist,India,426000.0,"Web analytics, Social media marketing, Keyword research, Analysis skills, SEO",,Digital Marketing Specialist
SRIVEN GROUPS,Digital Marketing Specialist,India,252000.0,"Web analytics, Social media marketing, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
Zaco Computers,Digital Marketing Specialist,Mumbai,4800000.0,"CSS, Social media marketing, Facebook Advertising, WordPress, Social media management",3.7,Digital Marketing Specialist
Interdynamics Pvt. Ltd.,Digital Marketing Specialist,Kollam,174000.0,"Social media marketing, Social media management, Digital marketing, SEO, CorelDraw",1.9,Digital Marketing Specialist
Shinewell,Digital Marketing Strategist/Specialist,Bengaluru,540000.0,"WordPress, Content management systems, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
KOMPETENZEN TECHNOLOGIES,Digital Marketing Specialist,Thiruvananthapuram,1200000.0,"CSS, Social media marketing, Facebook Advertising, Keyword research, Adobe Creative Suite",4.7,Digital Marketing Specialist
Digital Marketing StudioGenix LLP,Digital Marketing Specialist,India,138000.0,"Google AdWords, Social media marketing, Keyword research, Statistical analysis, Digital marketing",,Digital Marketing Specialist
Aatish Management Consultants (OPC) Pvt Ltd,Digital Marketing Specialist,Delhi,4320000.0,"Social media marketing, Social media management, English, Digital marketing, SEO",4.0,Digital Marketing Specialist
HL TECH INDIA PRIVATE LIMITED,Senior Digital Marketing Specialist,India,390000.0,"Social media marketing, Facebook Advertising, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
jobsclick HR solution,Digital Marketing Specialist,India,330000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
HKI tech services private limited,Digital Marketing Specialist,India,258000.0,"Social media marketing, Social media management, Keyword research, Google Ads",,Digital Marketing Specialist
JB Enterprises,Digital Marketing Specialist,India,390000.0,"WordPress, Web development, Analysis skills, Content creation, Digital marketing",,Digital Marketing Specialist
Anaxistech,Digital Marketing Specialist,India,312000.0,"Social media marketing, Social media management, Digital marketing, SEO, Relationship management",,Digital Marketing Specialist
Heptotechnnologies,Digital Marketing Executive,Chennai,240000.0,"Email marketing, Digital marketing, Marketing automation, Communication skills, SEM",,Digital Marketing Specialist
Gropto Technologies Pvt. Ltd.,Digital Marketing Specialist,Āgra,168000.0,"Web design, Email marketing, CSS, Social media marketing, Social media management",,Digital Marketing Specialist
iConsultera,Digital Marketing Specialist,Ahmedabad,3000000.0,"Blogging, Social media marketing, Social media management, Photo editing, Digital marketing",4.2,Digital Marketing Specialist
Accenture,Marketing Engagement Specialist,Mumbai,0.0,"Operations management, Project management, Agile",3.8,Digital Marketing Specialist
AINTZANE DIGITAL PRIVATE LIMITED,Digital Marketing Specialist,Calcutta,60000.0,"Graphic design, Digital marketing, SEO tools, Affiliate marketing, Communication skills",,Digital Marketing Specialist
Career Strategy Solutions,Email Marketing Specialist,Gurgaon,540000.0,"Email marketing, Keyword research, Lead generation, Digital marketing, MailChimp",,Digital Marketing Specialist
Bringle Tech,Digital Marketing Specialist,Mohali,330000.0,"Keyword research, Digital marketing, SEO, Google Ads, Communication skills",,Digital Marketing Specialist
Solitaire Pharmacia Pvt Ltd,Digital Sales & Marketing Specialist,Chandigarh,300000.0,"Sales, Customer service, Business development, Digital marketing, B2B sales",,Digital Marketing Specialist
Social Beat,Specialist – Digital Media / Paid Ads,Chennai,400000.0,"Google AdWords, Keyword research, Google Marketing Platform, PPC Campaign Management",3.4,Digital Marketing Specialist
Dquip,Digital Marketing Associate / Executive / Specialist,Thāne,350000.0,"Search engines, Email marketing, CSS, Keyword research, SEO",3.4,Digital Marketing Specialist
Arvatech Solutions LLP,Digital Marketing Specialist,Cochin,300000.0,"Google AdWords, Social media marketing, Facebook Advertising, Keyword research, Digital marketing",,Digital Marketing Specialist
Elitecourt,Digital Marketing Specialist,Kalkaji,300000.0,"WordPress, Keyword research, Analysis skills, Digital marketing, SEO",,Digital Marketing Specialist
AimCab Pvt Ltd,Digital Marketing Specialist,Pune,150000.0,"Microsoft Powerpoint, Microsoft Word, Search engines, Google Docs, Microsoft Outlook",,Digital Marketing Specialist
Prop4U Private Limited,Digital Marketing Specialist - Lead Generation (Real Estate),India,540000.0,"Lead generation, Analysis skills, Digital marketing, Team management, Media planning",,Digital Marketing Specialist
Exela Technologies,Marketing Specialist,Pune,4800000.0,"Analysis skills, Google Analytics, Communication skills, Marketing",3.6,Digital Marketing Specialist
Merchant Realtors,Digital Marketing Specialist - Female,India,130000.0,"Social media marketing, Social media management, English, Content creation, Presentation skills",,Digital Marketing Specialist
Racks And Rollers,Digital Marketing Specialist,Mumbai,4320000.0,"Email marketing, Digital marketing, SEO tools, Manufacturing, Communication skills",4.1,Digital Marketing Specialist
The Digitalyst,Digital Marketing Specialist,Ahmedabad,390000.0,"CSS, Web development, Analysis skills, Project management, Digital marketing",,Digital Marketing Specialist
Great Media Technologies Pvt Ltd,Digital Marketing Specialist,India,300000.0,"Email marketing, CSS, Keyword research, Linkbuilding, Analysis skills",,Digital Marketing Specialist
Streamonweb,Digital Marketing,Gurgaon,450000.0,"Social media marketing, SEO, SEM",,Digital Marketing Specialist
Empor Marcom,Digital Marketing Specialist,Noida,450000.0,"Email marketing, Spark, Lead generation, Content creation, Digital marketing",4.3,Digital Marketing Specialist
Teknoppy,Digital Marketing Specialist,Cochin,252000.0,"Facebook Advertising, Keyword research, Lead generation, Malayalam, English",,Digital Marketing Specialist
Wishes and Blessings,Digital Marketing Specialist,Noida,312000.0,"Facebook Advertising, WordPress, Keyword research, Google Search Console",2.3,Digital Marketing Specialist
Veuz Concepts,Digital Marketing Specialist,India,0.0,"Email marketing, Keyword research, English, Analysis skills, Project management",,Digital Marketing Specialist
Vasthuvihar Builders Pvt.Ltd,Digital Marketing Specialist,India,192000.0,"Social media marketing, Digital marketing, Driving, SEO, B2B Marketing",,Digital Marketing Specialist
Hearing Solutions Pvt Ltd,Google Ads Specialist,Hyderābād,0.0,"Keyword research, Google Tag Manager, Analysis skills, Attribution modeling, SEO tools",,Digital Marketing Specialist
EVIFY LOGITECH PVT LTD,Digital Marketing Specialist,India,120000.0,"Adobe Photoshop, Adobe Illustrator, Graphic design, Application development, Analysis skills",,Digital Marketing Specialist
BeeSolver Technology Pvt Ltd,Digital Marketing Specialist,Mohali,540000.0,"CRM software, Facebook Advertising, Keyword research, Salesforce, Google Tag Manager",,Digital Marketing Specialist
Sun Chem (India),Performance Marketing Specialist,India,700000.0,"Facebook Advertising, Keyword research, E-Commerce, Analysis skills, Digital marketing",,Digital Marketing Specialist
OLIVER Agency - APAC,Partner Marketing Specialist,Pune,0.0,"Google Docs, Spark, English, Google Cloud Platform, Affiliate marketing",,Digital Marketing Specialist
99yrs Network LLP,E-commerceAmazon Marketing Specialist,India,0.0,"Microsoft Excel, E-Commerce, Analysis skills, Digital marketing, Communication skills",,Digital Marketing Specialist
Richestsoft,Senior Digital Marketing Specialist,Mohali,540000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, Communication skills, SEM",3.7,Digital Marketing Specialist
Zivanta Analytics,Digital Marketing Specialist,Calcutta,4800000.0,"Email marketing, Google AdWords, Web analytics, Facebook Advertising, Digital marketing",4.4,Digital Marketing Specialist
MedAce Business Solutions Pvt Ltd,Digital Marketing Specialist,Nāgpur,180000.0,"Facebook Advertising, Keyword research, English, Digital marketing, Conversion optimization",,Digital Marketing Specialist
Secure Job Solution,Digital Marketing Specialist,Calcutta,330000.0,"Social media marketing, Facebook Advertising, Social media management, Digital marketing, SEO",,Digital Marketing Specialist
SECRET FOR DREAMY,Digital Marketing Specialist,India,60000.0,"Adobe Photoshop, Facebook Advertising, Digital marketing, SEM, Analytics",,Digital Marketing Specialist
The Hillside Prep School,Digital Marketing Specialist,India,0.0,"Photography, Adobe Creative Suite, Digital marketing, Organizational skills, Video editing",,Digital Marketing Specialist
Silent Infotech,Digital Marketing Specialist,Ahmedabad,500000.0,"Data mining, ERP systems, Lead generation, Research, Communication skills",4.1,Digital Marketing Specialist
Attain,Marketing Support Specialist,Bengaluru,650000.0,"Email marketing, Analysis skills, Digital marketing, Marketing automation, HubSpot",5.0,Digital Marketing Specialist
IZI Ventures Private Limited,Marketing Specialist,India,390000.0,"Organizational skills, Public relations, Marketing",,Digital Marketing Specialist
Tech Home Builders,Digital Marketing Specialist,Palakkad,180000.0,"Lead generation, Digital marketing, Google Ads",,Digital Marketing Specialist
Abrreva,Digital Marketing Specialist,India,210000.0,"Social media marketing, Social media management, Keyword research, Creative writing, SEO",,Digital Marketing Specialist
digitalMnA,Digital Marketing Specialist - with B2B Calling Experience,Mangalore,300000.0,"Social media marketing, Digital marketing, SEO, B2B, B2B Marketing",,Digital Marketing Specialist
Primafelicitas,Senior Digital Marketing Specialist/Strategist,Noida,450000.0,"Google AdWords, Linkbuilding",4.0,Digital Marketing Specialist
Netstratum Technologies Pvt Ltd,Digital Marketing Specialist,Cochin,4200000.0,"E-Commerce, Analysis skills, Digital marketing, Communication skills",4.3,Digital Marketing Specialist
CIPE - Chartered Institute for Professional Excellence,Digital Marketing Specialist,Thiruvananthapuram,222000.0,"Adobe Photoshop, Facebook Advertising, Creative writing, English, Digital marketing",,Digital Marketing Specialist
Namaste India Trip,Digital Marketing Expert,Delhi,0.0,"Digital marketing, Marketing",4.0,Digital Marketing Specialist
