company_name,job_role,job_location,salary_pa,skills,company_rating,standardized_job_role
Seraphic Infosolutions Private Limited,UI/UX Designer (1 year to 4 Years Experience),Mohali,4392000.0,"Web design, Adobe Photoshop, Mobile applications, Graphic design, Usability",4.0,UX Designer
Zurato Technologies,UI/UX Designer,Gurgaon,500000.0,"Adobe Photoshop, Research, Java, JavaScript, Figma",,UX Designer
Planck Epoch Institute of Professional Studies,UI/UX Designing Trainee,Calicut,90000.0,"Responsive web design, Wireframing, UX, UI, User research",,UX Designer
Infilabs,UX Designer,Tiruchchirāppalli,700000.0,"UI, Communication skills",4.4,UX Designer
TMotions Global,UI/UX Designer,Mohali,700000.0,"Adobe Photoshop, CSS, Bootstrap, iOS, Adobe Illustrator",3.8,UX Designer
Growzify Digital Pvt. Ltd.,UI/UX Designer,Panchkula,222000.0,"Adobe XD, UX, Sketch, UI, User research",,UX Designer
Magnatesage technologies,UI/UX Designer,Ahmedabad,180000.0,"Typography, CSS, Colour theory, Adobe XD, Sketch",,UX Designer
THE SMART FELLOWSHIP,UI/UX Designer,India,120000.0,"Adobe XD, UX, Sketch, UI, User research",,UX Designer
Technoloader,UI/UX Designer,India,0.0,"Adobe Photoshop, CSS, UX, UI, Figma",4.1,UX Designer
Gmoney Pvt Ltd,Sr. UI/UX Designer,Mumbai,450000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",3.6,UX Designer
NeuraTech,UI/UX Designer,Indore,600000.0,"CSS, Axure, UXPin, Research, Responsive web design",,UX Designer
Episodic Labs,UI/UX Designer Intern,Ahmedabad,0.0,"Graphic design, Adobe XD, UX, Sketch, UI",,UX Designer
Confetti Design,UI/UX Design Intern,Noida,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Graphic design, AI",4.0,UX Designer
Vaibhav Global,Graduate Engineer Trainee- UI/UX Designer,Jaipur,2400000.0,"Research, Graphic design, Usability, UX, UI",3.7,UX Designer
Zessta,UI/UX Designer,Hyderābād,550000.0,"Adobe Photoshop, CSS, Mobile applications, Adobe Illustrator, Adobe XD",4.6,UX Designer
Oceanfin Chit Fund Private Limited,UI/UX Designer,India,120000.0,"CSS, React, Responsive web design, Visual design, JavaScript",,UX Designer
MarketWick pvt ltd,UI/UX Designer,Noida,540000.0,"CSS, React, JavaScript, UX, UI",,UX Designer
CollegeDekho.com,UI/UX Designer Faculty,Bhopal,450000.0,"Web design, CSS, WordPress, UXPin, Usability",3.4,UX Designer
Optymyze,UX/UI Designer,Pune,0.0,"CSS, JavaScript, Adobe XD, Agile, HTML",3.7,UX Designer
1thing Design & innovation,Sr. UX Designer,Pune,550000.0,"Typography, Research, Responsive web design, Usability, UX",4.2,UX Designer
"Trigent Software, Inc",UX Designer,Bengaluru,550000.0,"IT management, Enterprise Software, Lean, Product development, UX",4.0,UX Designer
Cosmic Consultancy Services Private Limited,UI/UX Designer,Chennai,500000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Adobe XD, UX",1.0,UX Designer
Tech4Biz Solutions Pvt Ltd,Sr. UI/UX Designer,India,400000.0,"CSS, Responsive web design, Visual design, JavaScript, Adobe XD",,UX Designer
Elula Tech Pvt Ltd.,UI / UX Designer,Bengaluru,750000.0,"CSS, Graphic design, Visual design, Adobe XD, UI",4.9,UX Designer
Weloin Global Pvt. Ltd.,Trainee UI/UX Designer,Calcutta,720000.0,"Adobe Creative Suite, Graphic design, UX, UI, Figma",4.0,UX Designer
Praan,UI/UX Design Intern,Mumbai,0.0,"Typography, Research, Adobe Creative Suite, Presentation skills, Adobe XD",4.2,UX Designer
WEBALLURES TECHNOLOGIES PVT. LTD.,UI/UX Designer,Mohali,360000.0,"Adobe Photoshop, Adobe Illustrator, JavaScript, UX, Figma",,UX Designer
Qurious Click,UI/UX Designer,India,258000.0,"Typography, Colour theory, Graphic design, Adobe XD, Usability",,UX Designer
The Petal Automations,UI/UX Designer,Madurai,650000.0,,4.0,UX Designer
Agamikarma Idea Labs Pvt Ltd.,UI/UX Designer,India,450000.0,"Adobe Photoshop, CSS, Adobe Illustrator, JavaScript, Adobe XD",5.0,UX Designer
ProCreator Solutions,Senior UX UI Designer (Hybrid/Remote),Navi Mumbai,1500000.0,"Mobile applications, iOS, Research, Analysis skills, Wireframing",4.5,UX Designer
ArabyAds,UI/UX Designer,India,0.0,"Typography, CSS, PaaS, Colour theory, Product development",3.0,UX Designer
Enlighten Schola,UI/UX Designer,Ahmedabad,450000.0,"Visual design, Wireframing, Adobe XD, Usability, UX",,UX Designer
Data Ingenious Global,UI/UX Designer,Jaipur,500000.0,,3.2,UX Designer
Sigma Solve Inc,UI/UX Designer,Ahmedabad,700000.0,"CSS, iOS, Visio, Adobe Creative Suite, Graphic design",,UX Designer
Datrax Services Pvt Ltd,UI/UX Designer,Thāne,950000.0,"Jira, Adobe Photoshop, Typography, CSS, Trello",5.0,UX Designer
ANGLER Technologies,UI/UX Designers,Coimbatore,600000.0,"Photography, Adobe Dreamweaver, Adobe Photoshop, CSS, WordPress",3.5,UX Designer
Granth,UI UX Designer,Ahmedabad,0.0,,4.9,UX Designer
NewTechFusion Cybertech Pvt Ltd,UI/UX/Graphic (Fresher),Indore,144000.0,"Adobe Photoshop, Typography, Adobe Illustrator, English, Colour theory",3.3,UX Designer
Niveosys,UI/UX and Graphic Designer,India,0.0,"Graphic design, UX, UI, User research",3.0,UX Designer
aubergine solutions,UX Designer,Ahmedabad,4200000.0,"Mobile applications, English, Usability, UX, UI",4.4,UX Designer
Opportunity Hubb One Steps Solution Pvt. Ltd.,UI/UX Designer,Delhi,318000.0,"CSS, React, JavaScript, UX, UI",,UX Designer
Optiphoenix,UI/UX Designer,Delhi,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, Wireframing",3.9,UX Designer
Rolson Infotech Solutions,UI/UX Designer,Navi Mumbai,600000.0,"Adobe Photoshop, Axure, Adobe Illustrator, English, UX",1.0,UX Designer
RidenRoll,UI/UX Designer,Bengaluru,650000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Responsive web design, Adobe Creative Suite",,UX Designer
Protocolzone,UI UX Designer,Ahmedabad,450000.0,"Adobe XD, UX, B2B, Sketch, UI",4.7,UX Designer
OPK eServices,UI/UX Designer,India,0.0,"Email marketing, Adobe Photoshop, CSS, Adobe Illustrator, English",3.5,UX Designer
WorkDo Solutions Pvt. Ltd.,UI/UX Designer,India,144000.0,"Adobe Photoshop, Typography, Adobe Illustrator, UX, UI",,UX Designer
Atina Technology,UI/UX Designer,Nāgpur,0.0,"Web accessibility, Web design, Adobe Dreamweaver, Adobe Photoshop, Typography",2.9,UX Designer
myproject.ai,UI/UX Designer,India,600000.0,"CSS, Research, JavaScript, Adobe XD, Usability",,UX Designer
Artoon Solutions Pvt. Ltd.,UI-UX Designer,India,0.0,"Typography, iOS, Adobe Illustrator, Graphic design, Wireframing",3.8,UX Designer
Agicent Technologies,UI/UX Designer,Noida,396000.0,"Adobe Photoshop, Typography, iOS, Adobe Illustrator, Adobe Creative Suite",3.2,UX Designer
Kore.ai,Product Designer (UX & Interaction Design),Hyderābād,500000.0,"Search engines, Google Suite, Usability, Human resources, UX",3.5,UX Designer
Rinixweb,UI/UX Designer,Visakhapatnam,258000.0,"CSS, Responsive web design, JavaScript, Adobe XD, UX",,UX Designer
ALIAN SOFTWARE,UI/UX Designer,Ānand,1200000.0,"Mobile applications, English, UX, UI",4.2,UX Designer
EyeT Innovations Software Solutions,UI/UX Designer,Edapalli,450000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, Adobe Creative Suite",4.5,UX Designer
Deepcoder Private Limited,UI/UX Designer,India,360000.0,"Adobe XD, UX, Sketch, UI, User research",,UX Designer
Aashni + Co.,"UI/UX Designer, Graphic Designer, Video editor",Mumbai,240000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Colour theory, Graphic design",,UX Designer
Mojo Web Technology,UI/UX Designer,Noida,500000.0,"Responsive web design, Adobe XD, Usability, UX, Sketch",,UX Designer
Acture Media,Sr. UI/UX Designer,Mumbai,480000.0,"Jira, Trello, Project management, Adobe XD, UX",,UX Designer
Intellect Outsource,UI/UX Designer,Thrissur,450000.0,"CSS, Bootstrap, JavaScript, Wireframing, UX",3.0,UX Designer
Binnys Jewellery Pvt. Ltd.,UI/UX Designer,Andhāri,210000.0,"Adobe XD, Usability, UX, Sketch, UI",,UX Designer
Dhwani Rural Information Systems,UI/UX Designer,Gurgaon,500000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, Agile",3.5,UX Designer
Afzois Technologies,UI/UX Designer,Calicut,60000.0,"Adobe Photoshop, CSS, Bootstrap, JavaScript, UX",,UX Designer
Ocean @ 9 Construction & Promoters,UI/UX Designer,India,120000.0,"CSS, React, Responsive web design, Visual design, JavaScript",,UX Designer
Ira Technologies,UI/UX Designer,Noida,250000.0,"Adobe Illustrator, Visual design, Wireframing, UX, Sketch",,UX Designer
ZenDynamix,UI-UX Designer,Bengaluru,650000.0,"Adobe Photoshop, CSS, Mobile applications, Adobe Illustrator, Adobe Creative Suite",4.5,UX Designer
Mind map IT Solutions,UI/UX Web Designer,Mohali,360000.0,"WordPress, Usability, UX, UI",,UX Designer
eSparkBiz Technologies Pvt. Ltd,UI/UX Designer,Ahmedabad,3600000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Adobe InDesign",3.5,UX Designer
WeHUBS INNOVATIONS,UI/UX Designer,India,0.0,"Adobe Photoshop, CSS, JavaScript, Communication skills, jQuery",,UX Designer
Doors Studio,UI/UX Designer,Gurgaon,360000.0,"Adobe Photoshop, CSS, Responsive web design, JavaScript, Adobe XD",,UX Designer
Cybrical Tech LLP,UI/UX Designer,Noida,240000.0,"Graphic design, Analysis skills, Adobe XD, Usability, UX",,UX Designer
Innobles Smart Technologies Private Limited,UI/UX Designer,Jhānsi,486000.0,"Node.js, CSS, Mobile applications, Responsive web design, AWS",,UX Designer
QuarterPie Interactive,UI-UX Designer,Gurgaon,750000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Colour theory, Visual design",4.0,UX Designer
"Deltek, Inc.",Sr User Experience Designer,Remote,0.0,"Web accessibility, CSS, React, Responsive web design, Wireframing",4.5,UX Designer
Amibba Systems Private Limited,UI & UX Designer,Noida,300000.0,"Adobe XD, UX, Sketch, UI, User research",,UX Designer
Star Knowledge,UI / Ux Designer,India,0.0,Enterprise Software,3.3,UX Designer
Real11,UI UX Designer,Noida,750000.0,"Adobe Photoshop, iOS development, iOS, Adobe Illustrator, Adobe Creative Suite",4.9,UX Designer
Rayvat Outsourcing,UI/UX Designer,Gāndhīnagar,1800000.0,"Adobe XD, UX, Sketch, UI, User research",4.3,UX Designer
Nuacem AI,UI/UX Designer,Hyderābād,700000.0,"Adobe Photoshop, Branding, CSS, Bootstrap, Adobe Illustrator",4.5,UX Designer
Cookee Apps LLP,UI/UX Designer,Perintalmanna,198000.0,"CSS, Mobile applications, Application development, Analysis skills, Wireframing",,UX Designer
MV Clouds Private Limited,UI/UX Designer,India,390000.0,"CSS, Responsive web design, Adobe XD, UX, Sketch",,UX Designer
Gargo Tech,UI/UX Designer (Augmented Reality),India,0.0,"Project management, Communication skills",,UX Designer
Net Solutions India,UI/UX Designer,Chandigarh,0.0,"Mobile applications, Responsive web design, Project management, UX, Agile",4.1,UX Designer
Entit Consultancy Services Pvt Ltd,UI/UX Development,Delhi,720000.0,"Responsive web design, Adobe XD, Sketch, User research, Figma",4.7,UX Designer
SANIO TECHNOLOGY,UI/UX Designer,Bhubaneshwar,600000.0,"Adobe Dreamweaver, Adobe Photoshop, JavaScript, HTML",,UX Designer
GTF Technologies,UI/UX Designer,India,350000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Wireframing, UX",,UX Designer
Exthgen Technologies LLP,UI/UX Designer,India,0.0,"CSS, Graphic design, JavaScript, Adobe XD, Usability",,UX Designer
Hackbal Business Solutions,UI/UX Designer,Nilamel,0.0,"UX, UI",,UX Designer
DataEconomy,UI/ UX Designer,Pune,500000.0,"Adobe Photoshop, CSS, Adobe Illustrator, Adobe Creative Suite, JavaScript",4.1,UX Designer
KoinBX,UI/UX Designer,Madurai,0.0,"CSS, Adobe XD, UX, Sketch, UI",,UX Designer
Synextic Global Business Solution,UI/UX Designer,Pune,600000.0,"CSS, Graphic design, Visual design, JavaScript, Adobe XD",4.3,UX Designer
IG Drones,UI/UX Designer,India,420000.0,"Typography, CSS, Responsive web design, Colour theory, JavaScript",,UX Designer
Empxtrack,UI/UX designer,Noida,500000.0,"Microsoft Powerpoint, Microsoft Word, Adobe Photoshop, CSS, Bootstrap",3.0,UX Designer
Codeverse IT PVT.LTD.,UI/UX Designer,Indore,120000.0,"Adobe Creative Suite, Graphic design, Project management, JavaScript, UX",,UX Designer
Pikpart Smart Garage,UI/UX designer,Farīdābād,750000.0,"Adobe Photoshop, Mobile applications, Research, Adobe XD, Figma",4.5,UX Designer
Vanderlande Industries,UX Designer,Pune,650000.0,"Enterprise Software, English, Analysis skills, Scrum, Agile",3.8,UX Designer
Grapes Innovative Solutions,UI/UX Designer,India,300000.0,"CSS, Graphic design, JavaScript, Adobe XD, UX",,UX Designer
Web N Soft Solution,UI-UX Designer,Indore,600000.0,"CSS, Adobe XD, UX, Sketch, Front-end development",4.0,UX Designer
Nikitis Infocom,UI/UX Designer,Delhi,0.0,"Adobe Photoshop, Microsoft Excel, CSS, Bootstrap, WordPress",,UX Designer
Vikas Global Solutions Ltd,UI/ UX Designer,Bengaluru,3456000.0,"CSS, React, Adobe Illustrator, Responsive web design, JavaScript",3.6,UX Designer
Access Assist,UI/UX Designer,Saket,126000.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Quality assurance, Adobe XD",,UX Designer
Lathiya Solutions,UI/UX Graphics - Web Designer,Gujarat,0.0,"Adobe Photoshop, CSS, Bootstrap, Analysis skills, JavaScript",5.0,UX Designer
Loyltwo3ks,UI/UX Designer,Bengaluru,650000.0,"Adobe Photoshop, Adobe Illustrator, PHP, UX, UI",,UX Designer
Marvelloux Apps,UI/UX Designer,Thiruvananthapuram,360000.0,"CSS, Adobe Creative Suite, Presentation skills, JavaScript, Usability",,UX Designer
Glue Lagoon Interactive,UI/Ux Designers,Mumbai,750000.0,"Adobe Photoshop, Mobile applications, UI",4.0,UX Designer
Calidig Solutions,Senior UI/UX Designer,Mohali,510000.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, UXPin, E-Commerce",4.0,UX Designer
Afixi,Web Designers (UI/UX),Bhubaneshwar,3600000.0,"AJAX, CSS, JavaScript, jQuery, HTML",4.4,UX Designer
Teamcode Innovation,UI/UX Designer,Delhi,0.0,"Mobile applications, Adobe Illustrator, English, Adobe XD, Adobe Premiere",2.0,UX Designer
Valasys Media,UI/UX Designer,India,0.0,"Web accessibility, CSS, D3.js, Responsive web design, JavaScript",4.2,UX Designer
Scry Analytics,Graphic + UI Designer,Pune,700000.0,"Adobe Photoshop, Content marketing, UX, UI, Communication skills",4.3,UX Designer
YES IT Labs,UI/UX Designer,India,1800000.0,"Adobe Photoshop, CSS, JavaScript, Logo design, Figma",5.0,UX Designer
eDOT-Solutions,UI/UX Designer,Vāsco Da Gāma,600000.0,"Adobe Photoshop, Adobe Lightroom, Adobe Illustrator, Adobe Creative Suite, Adobe XD",2.0,UX Designer
SOUL Foundation,UI/UX Designers.,Mumbai,1050000.0,"Node.js, CSS, React, AWS, JavaScript",,UX Designer
Idealake Information Technologies,UI/UX Designer,Mumbai,750000.0,"Visual design, UI, Communication skills, HTML",3.0,UX Designer
Navit Software Solutions,UX Design,Hyderābād,500000.0,"CSS, UXPin, Research, Project management, JavaScript",4.4,UX Designer
Cubic Logics India Pvt. Ltd.,Graphic & UI/UX Designer,India,0.0,"Adobe Photoshop, Branding, Typography, Adobe Illustrator, Adobe Creative Suite",,UX Designer
Digital IT Hub,UI/UX Designer Fresher,Visakhapatnam,180000.0,"Typography, CSS, Colour theory, Visual design, Wireframing",,UX Designer
Guj Infotech,UI/UX Designer,Nadiad,450000.0,"UX, UI",4.4,UX Designer
WebSpero Solutions,UI/UX Designer,Mohali,4392000.0,"Adobe Photoshop, Typography, Colour theory, Adobe XD, UX",4.8,UX Designer
Zehntech,UI/UX Designer,Indore,650000.0,"Adobe Photoshop, Typography, CSS, Adobe Illustrator, Colour theory",3.1,UX Designer
Webguruz Technologies Pvt. ltd,UI/UX Designer,Mohali,420000.0,"CSS, Axure, Responsive web design, Presentation skills, JavaScript",,UX Designer
Malus TechnoLab,UX/UI Designer Intern,Bhubaneshwar,0.0,"Adobe Photoshop, CSS, Graphic design, Visual design, JavaScript",,UX Designer
Designit,UX/UI Designer (Mid level),Bengaluru,850000.0,"UX, UI, Figma, Adobe After Effects, Communication skills",3.0,UX Designer
Vyrazu Labs,UI/UX Designer,Calcutta,2400000.0,"Web design, Adobe Photoshop, Adobe Illustrator, Responsive web design, Graphic design",4.4,UX Designer
Linchpin Technologies,UX/UI Designer,Noida,800000.0,"Mobile applications, Adobe Creative Suite, Visual design, UI",4.2,UX Designer
WTechy Pvt Ltd.,UI/UX Designer,Panchkula,4680000.0,"Adobe Photoshop, CSS, JavaScript, Adobe XD, UX",3.6,UX Designer
Faayda,UI / UX Designer,Delhi,0.0,"Axure, Visio, Balsamiq",,UX Designer
KARYAKARAM,UI/UX Designer,Delhi,72000.0,"Typography, Adobe Creative Suite, Colour theory, Graphic design, UX",,UX Designer
Bizzhype HR,UI/UX Designer - 5+ Years,Delhi,630000.0,"Adobe Photoshop, Typography, Adobe Creative Suite, Graphic design, Quality control",5.0,UX Designer
Solar Earth,UX/UI Designer,India,360000.0,"CSS, JavaScript, Adobe XD, Usability, UX",,UX Designer
Ameotech Informatics,UI/UX Designer,Mohali,450000.0,"CSS, Responsive web design, Visual design, JavaScript, Wireframing",4.3,UX Designer
ClinConsent,UI/UX Designer,India,0.0,"Adobe Creative Suite, Colour theory, Sketch, UI, Figma",5.0,UX Designer
Edureify Technology,Ui/UX Designer,Noida,750000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",2.2,UX Designer
Neosoft Technologies Pvt.Ltd,UX / UI Designer,Mumbai,500000.0,"CSS, JavaScript, UX, UI, HTML",3.9,UX Designer
Travitons Technologies,UI/UX Designers,India,125000.0,"CSS, Java, JavaScript, Adobe XD, Usability",,UX Designer
SOINIT TECHNOLOGY SOLUTIONS,UI / UX Designer,Calcutta,600000.0,Communication skills,5.0,UX Designer
IT Infonity,UI/UX designer,Mohali,3600000.0,"Adobe Photoshop, CSS, Bootstrap, Mobile applications, Adobe Illustrator",5.0,UX Designer
ownAI Solutions,UI/UX Designer,Rājkot,192000.0,"Adobe Illustrator, Graphic design, Wireframing, Adobe XD, Usability",,UX Designer
GI Group Holdings,UI / UX Designer,Cochin,4800000.0,"Adobe Photoshop, Branding, CSS, Adobe Illustrator, Research",4.5,UX Designer
AppCrunk,UI/UX DESIGNER,Mohali,650000.0,iOS,,UX Designer
RS Vision Software,UX/UI Designer,Bhopal,650000.0,"Adobe Photoshop, XML, UX, UI, InVision",4.8,UX Designer
Gtropy Systems,DESIGNER UI/UX,Delhi,0.0,"Adobe Photoshop, CSS, Adobe Flash, Adobe Illustrator, JavaScript",4.4,UX Designer
Simson Softwares,UI / UX Designer,Mohali,450000.0,"Research, UI, SaaS, Communication skills",3.9,UX Designer
Nulinz Private Limited,UI/UX Designer Intern,Salem,0.0,"Adobe XD, UX, Sketch, UI, User research",1.0,UX Designer
DTC Infotech,UI/UX specialist,Bengaluru,750000.0,"Typography, Lean, Research, Visual design, UX",3.8,UX Designer
VSE Capital Market,UI/UX Designer,Vadodara,0.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Figma",,UX Designer
World Vision Softek,UI/UX Designer,Bengaluru,700000.0,"Axure, Mobile applications, Visual design, UX, Scrum",4.5,UX Designer
Octro Inc.,UI/UX Game Designer,Noida,0.0,"iOS, Adobe Creative Suite, Graphic design, Visual design, Wireframing",,UX Designer
Affinity Global Advertising,"Associate Designer, UX (New II)",Mumbai,450000.0,"Web design, Adobe Photoshop, CSS, iOS, Adobe Illustrator",3.6,UX Designer
REDVision Global Technologies,Graphics and UI/UX Designer,Indore,4200000.0,"CSS, Bootstrap, React, HTML",4.9,UX Designer
yatharth group of institution,UI/UX Designer,Siwān,348000.0,"Jira, Trello, Adobe XD, Sketch, Front-end development",,UX Designer
Premsoft Software Technologies,UI/UX Designer - for 2 year experience,Coimbatore,600000.0,"Adobe Dreamweaver, Adobe Photoshop, CSS, Adobe Illustrator, JavaScript",,UX Designer
Boppo Technologies,Ux/Ui Designer,Mumbai,150000.0,"CSS, Axure, UXPin, Research, Responsive web design",3.2,UX Designer
Convergence IT Services,UI/UX Intern,India,600000.0,"CSS, Bootstrap, WordPress, Content management systems, Git",,UX Designer
Apna Mechanic,UI/UX Designer,Gurgaon,750000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Communication skills",,UX Designer
Q2ebanking,Lead UX Designer,Bengaluru,550000.0,"CSS, Axure, Spark, English, Adobe Creative Suite",3.9,UX Designer
Bizzeonline,UI/UX Designer,Gurgaon,600000.0,"Adobe Photoshop, CSS, Adobe Creative Suite, Visual design, UX",3.3,UX Designer
TheVisionTech,UI/UX Designer,India,150000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, JavaScript",,UX Designer
Zemote,UI and UX Specialist,India,0.0,"Adobe Photoshop, CAD, Adobe Illustrator, Research, 3ds Max",3.2,UX Designer
LawCrust Global Consulting Ltd.,UI/UX Designer Internship,India,72000.0,"CSS, Responsive web design, JavaScript, UX, UI",,UX Designer
CodeAegis,UI/UX Designer,Noida,750000.0,"CSS, Axure, Responsive web design, Wireframing, Adobe XD",4.5,UX Designer
Coreway Solution,UI/UX Designer,India,198000.0,"Adobe Photoshop, Adobe Illustrator, Visual design, Adobe XD, UX",,UX Designer
Webiots Technologies,UI/UX Designer,Surat,600000.0,"Adobe Photoshop, Adobe Illustrator, User research, Figma",5.0,UX Designer
CPUTEK,UI/UX Designer,Calcutta,330000.0,"Adobe Photoshop, Adobe Creative Suite, Visual design, UX, Sketch",,UX Designer
Ideal IT Techno,UI/UX Designer,Indore,0.0,"Adobe Photoshop, Typography, Mobile applications, Adobe Illustrator, Colour theory",3.5,UX Designer
WebCastle Media Pvt Ltd,UI/UX Designer,Cochin,420000.0,"Adobe Photoshop, Typography, CSS, Adobe Illustrator, Colour theory",4.3,UX Designer
Incipientinfo,UI/UX Designer,Ahmedabad,450000.0,"Adobe Photoshop, Adobe Illustrator, Figma",4.4,UX Designer
Befisc Pvt Ltd,Senior UI/UX Designer,Noida,588000.0,"Visual design, Adobe XD, UX, Sketch, Design thinking",,UX Designer
UIUX STUDIO PVT. LTD.,Junior UIUX Designer,Mohali,2880000.0,"Graphic design, Wireframing, Adobe XD, UX, Sketch",4.3,UX Designer
Stigasoft,Ui Ux Designer,Gurgaon,900000.0,"Adobe Photoshop, Typography, CSS, Adobe Illustrator, Adobe Creative Suite",3.8,UX Designer
Apptunix,UI/UX Designer,Mohali,650000.0,"Adobe Photoshop, Adobe Illustrator, UX, UI, Business requirements",3.9,UX Designer
ocena,UX/UI Designer,Mohali,0.0,"UX, Figma",,UX Designer
Terminal Trend,UI/UX Designer,Ahmedabad,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, UX",,UX Designer
RMgX Technologies,Senior UX/UI Designer,Gurgaon,650000.0,"Research, Adobe XD, Usability, UX, Sketch",4.6,UX Designer
Associated Industrial Furnaces Pvt. Ltd.,UI/UX Designer,Calcutta,270000.0,"React, .NET, User research",,UX Designer
Technogiq IT Solutions Pvt. Ltd.,UI/UX Designer,India,2232000.0,"CSS, React, JavaScript, UX, Sketch",4.1,UX Designer
Docsvault,UI/UX Designer,Vadodara,4200000.0,"CSS, Angular, UX, UI, HTML",4.2,UX Designer
Xotiv Technologies Pvt. Ltd.,UX Designer,Noida,4800000.0,"CSS, Responsive web design, JavaScript, Adobe XD, UX",4.9,UX Designer
Inter Smart Solution Pvt Ltd,Senior UI/UX Designer,Cochin,3240000.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, UX, UI",4.8,UX Designer
Bravery Infotech,UI/UX Designer Number Of Openings : 0,Chennai,500000.0,"Typography, CSS, iOS, Visio, Adobe Creative Suite",4.8,UX Designer
Doceree,UI/UX Designer,Delhi,0.0,"CSS, Adobe Creative Suite, Adobe XD, UX, Scrum",3.5,UX Designer
Aariha BIM Works,UI/UX Designer,Surat,250000.0,"CSS, Web development, JavaScript, Wireframing, UX",,UX Designer
Avamia,Sr. UI/UX Designer,Bengaluru,0.0,"Responsive web design, Adobe XD, UX, Sketch, UI",,UX Designer
Klaimify Private Limited,UI/UX Designer,Raipur,270000.0,"Adobe Creative Suite, Graphic design, Usability, Computer networking, Sketch",,UX Designer
Airbus India Private Limited,User eXperience Designer with Business Relationship Management,Bengaluru,0.0,"Responsive web design, Wireframing, Adobe XD, Usability, UX",4.1,UX Designer
ScoopWhoop,UI-UX-Product Designer,Delhi,1050000.0,"Adobe Dreamweaver, Adobe Photoshop, CSS, Adobe Illustrator, Usability",3.2,UX Designer
SterSoft Solutions,UI /UX Designer (UI/UX),Vadodara,0.0,"Adobe Photoshop, CSS, Adobe Illustrator, Visual design, JavaScript",2.6,UX Designer
Skyram Technologies,UI/UX Designer,India,0.0,"Adobe Photoshop, Mobile applications, Adobe Illustrator, Adobe XD, Figma",4.6,UX Designer
Darshan Soft-Tech,UI/UX Designer,India,0.0,"CSS, Analysis skills, Project management, Adobe XD, UX",3.3,UX Designer
eTechno Lab,UI UX Designer,Pune,650000.0,"Adobe Photoshop, CSS, Bootstrap, Adobe Illustrator, Visual design",,UX Designer
Serac Education,UI/UX Designer,India,90000.0,"CSS, Adobe XD, UX, Sketch, UI",,UX Designer
HealthEdge,Sr UX Designer,Hyderābād,650000.0,"UX, B2B, Agile, UI, User research",3.5,UX Designer
Dfavo,UI/UX/GRAPHIC DESIGNER,Chandigarh,0.0,,3.4,UX Designer
Helius Technologies,UX/UI Designer,India,0.0,"English, Adobe Creative Suite, Visual design, Presentation skills, UX",4.2,UX Designer
Amar Infotech,UI/UX Designer,Ahmedabad,500000.0,"Research, Responsive web design, Graphic design, Adobe XD, UX",4.4,UX Designer
Walkwel,UI/UX DESIGNER,India,0.0,"Adobe Photoshop, Adobe Illustrator, Adobe XD, InVision",4.4,UX Designer
IndiQus Technologies,UI/UX Designer,Delhi,0.0,"Adobe XD, UX, Sketch, UI, Interaction design",,UX Designer
Logical Valley Infotech,UI/UX Designer,Lucknow,450000.0,"Adobe Photoshop, CSS, JavaScript, UX, HTML",,UX Designer
"BimSym eBusiness Solutions, Inc",UI/UX Developers,India,0.0,"Cloud architecture, APIs, IT",,UX Designer
SpiceSuite,UX / UI Designer,Kerala,0.0,"CSS, HTML, Computer graphics",,UX Designer
Zmater Technologies Private Limited,UX Design Intern,India,48000.0,"Adobe Illustrator, Graphic design, Final Cut Pro, Adobe Premiere, UX",,UX Designer
Metadrob Pvt. Ltd.,Senior UI/UX Designer,India,900000.0,"Adobe Creative Suite, Graphic design, Wireframing, UX, Sketch",,UX Designer
Webtech-Evolution (WTE),UI UX Designer,Ahmedabad,450000.0,"CSS, Bootstrap, WordPress, Git, Responsive web design",5.0,UX Designer
Protocloud Technologies Pvt Ltd.,UI/UX Designer,India,3744000.0,"Adobe Photoshop, Adobe Illustrator, Visual design, Adobe XD, UX",5.0,UX Designer
LetsAppIt,UI/UX Designer,Goa,0.0,"Adobe Photoshop, Typography, CSS, Adobe Illustrator, Git",3.0,UX Designer
