company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
CIS,Ruby on Rails Developer Freshers,Indore,48.0,"AJAX, MVC, CSS, Microsoft SQL Server, Java",4.3,Developer Roles
dJAX Technologies,PHP DEVELOPER,Bengaluru,66.0,"AJAX, CSS, XML, NoSQL, MongoDB",3.9,Developer Roles
PlaceUp,Full Stack Developer,Gujarat,10.051428733681462,"Go, Node.js, Software troubleshooting, React, Kubernetes",0.0,Developer Roles
Rejolut Technology Solutions,Node JS Developer,Navi Mumbai,60.0,"Azure, Go, Node.js, CSS, React",3.9,Developer Roles
KoinBX,Sr Node JS Developer,Madurai,10.051428733681462,"Node.js, NoSQL, MongoDB, Databases, SQL",0.0,Developer Roles
Appventurez Mobitech,Node js developer,Noida,10.051428733681462,"CI/CD, Azure, Node.js, CSS, React",0.0,Developer Roles
CIS,Senior PHP Developers,Indore,48.0,"CSS, Software troubleshooting, Relational databases, Git, Java",4.3,Developer Roles
Universis Capital Partner,C++ Quant Developer Engineer,India,67.87428571428572,"Data mining, XML, Relational databases, Big data, English",5.0,Developer Roles
Buckzy Payments,IT DEVELOPER,Mumbai,4.833333333333333,"CI/CD, Azure, Kubernetes, Git, Google Cloud Platform",2.9,Developer Roles
CIS,Senior Python Developer,Indore,48.0,"CI/CD, Azure, CSS, React, Web development",4.3,Developer Roles
The Liechtenstein Cryptoassets Exchange,Senior Full Stack Developer,Gurgaon,60.0,"CI/CD, Azure, Node.js, Software troubleshooting, React",4.1,Developer Roles
Helius Technologies,Senior Application Support Developer,India,96.01714285714286,"React, .NET Core, C#, Encryption, English",4.2,Developer Roles
Mantra Labs,Front End - React JS Developer/Lead (BLR),Bengaluru,89.14212765957447,"Performance tuning, Azure, Node.js, CSS, Bootstrap",3.6,Developer Roles
intellinez,Dot Net Developer,Mohali,54.0,"CI/CD, ASP.NET, Microsoft Access, Azure, MVC",4.0,Developer Roles
PrimaFelicats Pvt. Ltd,React Native Developer,Noida,3.12,"CI/CD, CSS, React, XML, Mobile applications",0.0,Developer Roles
Primafelicitas,Full Stack Developer-MEAN STACK,Noida,42.0,"Azure, Node.js, CSS, React, Kubernetes",4.0,Developer Roles
EY,ServiceNow-ServiceNow Developer-Senior,Calcutta,54.0,"Jira, Web design, Authentication, Azure, Internet of things",3.7,Developer Roles
[x]cube LABS,Java Full Stack Developer,Hyderābād,48.0,"CI/CD, SSO, Go, CSS, React",4.4,Developer Roles
[x]cube LABS,DOT NET Developer,Hyderābād,36.0,"CI/CD, ASP.NET, MVC, Software deployment, .NET Core",4.4,Developer Roles
Hivelance Technologies,Senior PHP Developer,Madurai,10.051428733681462,"CSS, Web development, Git, MongoDB, PHP",0.0,Developer Roles
Associative,PHP and Laravel Developer,Pune,3.6,"Marathi, Drupal, Oracle, Node.js, Software troubleshooting",0.0,Developer Roles
Softura,IoT Full Stack Developer,Chennai,66.0,"Authentication, Azure, Node.js, Internet of things, Big data",3.6,Developer Roles
CIS,Senior Ruby on Rails Developers,Indore,36.0,"CSS, Relational databases, Software deployment, Git, Java",4.3,Developer Roles
Helius Technologies,Senior Full Stack Developer (PHP Laravel /Shopify API),India,96.01714285714286,"MVC, Kubernetes, Web development, Git, English",4.2,Developer Roles
