company_name,job_role,job_location,salary_lpa,skills,company_rating,standardized_job_role
NaarSoft Tech Services,IT Support,Hyderābād,3.5,"Azure, Software troubleshooting, LAN, Windows, AWS",3.4,IT Specialist
Excelencia,IT Service Helpdesk Executive,Chennai,3.42,"Software troubleshooting, Computer networking, Mobile device management, ServiceNow, Communication skills",0.0,IT Specialist
ATC Infocom Solutions Pvt. Ltd.,IT Support,Okhla,3.882758620689655,"Jira, FTP, TCP, Operating systems, Software troubleshooting",0.0,IT Specialist
Solution SFT,IT Network Specialist,Remote,3.882758620689655,"LAN, Firewall, AWS, Computer networking, Agile",0.0,IT Specialist
GRACE SUPER MARKET,"Associate, Quality Services, Device Tech Support",Chennai,5.0,"Telugu, Multilingual, Technical support, Tamil, Agile",0.0,IT Specialist
REDMANGO ANALYTICS,IT Support,Navi Mumbai,3.5,"Firewall, Computer networking, Cybersecurity",2.7,IT Specialist
Lucy Electric,Global IT Service Support Specialist,Gujarat,20.38888888888889,"Knowledge management, Azure, Incident management, Software troubleshooting, Customer service",3.9,IT Specialist
GSC Glass Private Limited,IT Support Executive,India,1.98,"Maintenance, Electrical engineering, Microsoft Office, Application development",0.0,IT Specialist
Radicle manpower solution,IT Service Desk Analyst,Bengaluru,2.5,,0.0,IT Specialist
EduSkills Foundation,IT Support,Bhubaneshwar,12.0,"Operating systems, Software troubleshooting, Customer service, Remote access software, Communication skills",3.3,IT Specialist
Phenom People,Support Administrator – IT Service Management,Hyderābād,5.0,"Jira, Azure, Software troubleshooting, IT service management, Windows",4.0,IT Specialist
Equirus,IT Infra Support,Mumbai,5.5,"Azure, Software troubleshooting, Windows, Microsoft Office, Firewall",4.1,IT Specialist
Kazam EV Tech Pvt Ltd.,Tech Support/Project Delivery Associate,Bengaluru,3.5,"Software troubleshooting, English, Technical support, Electrical experience, SaaS",0.0,IT Specialist
PRODAT IT SOLUTIONS (INDIA) PVT. LTD,IT Support,India,24.0,"TCP, Azure, Software deployment, iOS, LAN",3.6,IT Specialist
DSV,IT Specialist,Hyderābād,5.0,"React, iOS, Logistics, English, Responsive web design",3.6,IT Specialist
Prezent.ai,IT Support Lead Analyst,Remote,8.74,"Azure, Microsoft Outlook, Software troubleshooting, Windows, Technical support",4.7,IT Specialist
Etech Global Services,IT Helpdesk Technician,Gāndhīnagar,30.0,"TCP, Microsoft Excel, Software troubleshooting, Software deployment, Windows",3.7,IT Specialist
Cummins Inc.,IT Service Delivery Specialist,Phaltan,18.28375,"Project management, Continuous improvement, Agile, Communication skills",4.0,IT Specialist
Bharat Earn Technology Pvt. Ltd.,Tech Support Specialist,Calcutta,3.9,"Computer science, Software troubleshooting, Technical support, Databases, APIs",0.0,IT Specialist
Lawrbit,IT SUPPORT,Delhi,17.5,"System administration, Software troubleshooting, Windows, Analysis skills, Computer networking",4.9,IT Specialist
ThinkBiz Technology Pvt Ltd,IT Support and Security Awareness Specialist,India,2.5,"Authentication, PCI, Encryption, Information security, Firewall",0.0,IT Specialist
People Power India,IT Support Executive,Calcutta,2.76,"Desktop support, Microsoft Outlook, Software troubleshooting, CCTV, Firewall",0.0,IT Specialist
UKG,IT Service Operations Specialist,Noida,5.0,"Incident management, Customer service, Analysis skills, ITIL, Communication skills",3.4,IT Specialist
NS Global Corporation,IT infra support.,India,12.0,"Microsoft Windows Server, System administration, Azure, Operating systems, SCCM",0.0,IT Specialist
OPK eServices,IT Specialist (Night Shift),India,10.375,"Customer service, Load balancing, SSL, DNS, Communication skills",3.5,IT Specialist
IRISH EXPERT LLP,IT Administrator,Thrissur,3.18,"Operating systems, Software troubleshooting, Firewall, IT",2.1,IT Specialist
ITFMS INFOTECH PVT LTD,IT Service Desk Engineer,India,7.0,"Microsoft Windows Server, Windows, ITIL, ServiceNow, Linux",0.0,IT Specialist
Squareline Solution,IT Operations Specialist,Pune,3.5,,0.0,IT Specialist
Rippling,"Manager, IT Specialist",Bengaluru,6.5,"Azure, Leadership, Time management",4.0,IT Specialist
Ria,IT Support Technician,Mumbai,30.0,"Azure, Operating systems, Windows, IT support, MacOS",3.6,IT Specialist
Station Satcom Pvt Ltd,Vessel IT & Product IT Specialist,Navi Mumbai,2.1,"TCP, System administration, Software troubleshooting, LAN, Encryption",0.0,IT Specialist
Vanderlande Industries,IT Specialist I,Pune,4.5,"Microsoft Windows Server, Azure, Windows, Virtualization, VMWare",3.8,IT Specialist
AWL India,IT Specialist,Gurgaon,4.5,"Microsoft Windows Server, Software troubleshooting, Software deployment, iOS, LAN",4.6,IT Specialist
NNE,IT Specialist - MES/DCS,Bengaluru,4.5,"English, Project management, Project implementation, Agile, Distributed control systems",3.9,IT Specialist
BASIX Sub-K iTransactions,Tech Support-Help Desk,Hyderābād,48.0,"Microsoft Excel, Telugu, Software troubleshooting, English, Technical support",3.9,IT Specialist
Sneh Academic Services Pvt Ltd.,IT Support Executive,India,3.12,English,0.0,IT Specialist
Lumel Technologies,Junior IT Administrator,Chennai,4.5,"Microsoft Windows Server, TCP, Operating systems, Microsoft Outlook, Software troubleshooting",4.5,IT Specialist
HighRadius,CV Tech Support,Hyderābād,5.5,"Software troubleshooting, Technical support, SQL, Analysis skills, Scripting",3.2,IT Specialist
Teva Pharmaceuticals,IT Help Desk Specialist III,Bengaluru,7.5,"Microsoft Outlook, Incident management, Software troubleshooting, iOS, Windows",3.6,IT Specialist
"Educational Institute, Delhi",IT Support Technician,Delhi,12.0,"Desktop support, Software troubleshooting, Customer service, Windows, Technical support",0.0,IT Specialist
Amani Enterprises Inc,Tech Support Executive,Nāgpur,1.98,"Technical support, AI, Communication skills, Time management",0.0,IT Specialist
IntouchCX,IT Technician,Hyderābād,4.0,"Software troubleshooting, Analysis skills",3.4,IT Specialist
Micro Hard It Solutions Pvt Ltd,IT Specialist,India,2.52,IT,0.0,IT Specialist
TotHR Solutions,IT Support and Operations Manager,Cochin,5.0,"Operations management, Analysis skills, IT support, Software development, Communication skills",5.0,IT Specialist
SupportHub360,Level 1/2 – IT Helpdesk Analyst,India,17.5,"Desktop support, Software troubleshooting, MacOS, Linux, Communication skills",5.0,IT Specialist
Oak Leaf HR LLP,Operations Manager Tech Support,India,5.0,"Live chat, Microsoft Outlook, Incident management, Remedy, Technical support",0.0,IT Specialist
Akana Services Private Limited,IT Service Desk Analyst,Bengaluru,3.882758620689655,"Software troubleshooting, Customer service, Windows, IT, Active Directory",0.0,IT Specialist
FutureBlink,IT Administrator,Remote,2.4,"Google Suite, Microsoft Outlook, Microsoft Office, DNS, IT",0.0,IT Specialist
Shree Mahalasa,IT Support Executive,Nashik,1.5,"Software troubleshooting, Microsoft Office, Analysis skills, ServiceNow",0.0,IT Specialist
Macrometa,IT Administrator,Remote,9.690000000000001,"Jira, Cloud infrastructure, Salesforce, Encryption, Git",3.8,IT Specialist
Foxit Software,IT Administrator,Noida,6.5,"Operating systems, Software troubleshooting, Windows, MacOS, Cybersecurity",4.2,IT Specialist
Decision Six,IT Help Desk Technician,Bengaluru,3.0,"English, Databases, Customer support, Communication skills, Help desk",3.1,IT Specialist
The Machine Maker,IT Administrator,India,3.0,"Azure, Operating systems, Software troubleshooting, LAN, IT",0.0,IT Specialist
Amardeep Aggregrates Pvt Ltd.,Executive - IT Support & Administration - Chikhli,Chīkhli,3.3,"Internet of things, Enterprise Software, LAN, Quality assurance, Computer networking",0.0,IT Specialist
FinAcPlus,IT Help Desk Engineer- M Corp.,Hyderābād,6.0,"Software troubleshooting, Desktop administration, Communication skills",3.6,IT Specialist
Qtek Systems,IT Help Desk /Technical Help Desk,Bhopal,3.18,,2.0,IT Specialist
Ready2help,IT Specialist,Rohtak,2.22,"CRM software, Microsoft Excel, Sales, Salesforce, Inside sales",0.0,IT Specialist
Amla,IT Security Specialist,Nāgpur,6.5525,"Penetration testing, Encryption, Nessus, IDS, Metasploit",3.4,IT Specialist
ChargePoint,Senior IT Administrator,Bengaluru,5.0,"Computer science, System administration, Software troubleshooting, Communication skills",3.3,IT Specialist
Nagarro,"Senior Engineer, Tech support",Remote,20.38888888888889,Technical support,3.9,IT Specialist
MSD,"Manager, On site IT Support",Hyderābād,6.0,"Computer science, Supplier management, Customer service, Talent management, IT service management",4.1,IT Specialist
MGDM Kangazha Hospital,IT Administrator,Kottayam,2.7,"System administration, Software troubleshooting",0.0,IT Specialist
NIDAN WORLD HEALTHCARE,IT Support,India,2.4,"CRM software, English, Microsoft Office, Computer hardware, Remote access software",0.0,IT Specialist
Konverge Technologies,IT Help Desk Coordinator,Gurgaon,2.7,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, English, Microsoft Office",0.0,IT Specialist
Yashaswi Group,IT Support,Mumbai,0.9,"Computer hardware, Computer networking",0.0,IT Specialist
SREECADD SOLUTIONS PVT LTD,IT SPECIALIST,Dindigul,1.92,,3.4,IT Specialist
Zill Consulting,IT Specialist,Mumbai,4.5,"ERP systems, Project management, IT project management, ISO 27001, Communication skills",3.8,IT Specialist
Aliqan Technologies,Corporate IT Technician,Noida,7.5,"Microsoft Windows Server, SSO, TCP, Software troubleshooting, Windows",4.6,IT Specialist
